loan_id,reporting_month,trust_score,trust_band,rule_violation_score,n_rules_fired,rules_fired,n_conflicts,balance_conflict,status_conflict,rate_conflict
LN101042,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2025-02,0.63,MEDIUM,1.0,1,R007,1.0,True,False,False
LN101042,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101042,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2022-12,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101043,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101043,2023-08,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN101043,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-03,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101044,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101044,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-01,0.64,MEDIUM,3.0,1,R004,0.0,False,False,False
LN101045,2022-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-04,0.5,LOW,0.0,0,,1.0,True,True,True
LN101045,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-08,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101045,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-04,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101045,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-01,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101045,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101045,2025-06,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101046,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2022-12,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101046,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-06,0.5,LOW,0.0,0,,1.0,True,True,True
LN101046,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2024-11,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101046,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101046,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2024-01,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101047,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101047,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-03,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN101048,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-06,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101048,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2024-09,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101048,2024-10,0.64,MEDIUM,3.0,1,R008,0.0,False,False,False
LN101048,2024-11,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101048,2024-12,0.75,MEDIUM,0.0,0,,1.0,True,False,False
LN101048,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2025-02,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101048,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2025-04,0.38,LOW,1.0,1,R007,1.0,True,True,True
LN101048,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101048,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2021-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-02,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101049,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-08,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101049,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-06,0.75,MEDIUM,0.0,0,,1.0,False,True,True
LN101049,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-04,0.37,LOW,4.0,2,"R003,R006",0.0,False,False,False
LN101049,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101049,2025-05,0.5,LOW,0.0,0,,1.0,True,True,True
LN101049,2025-06,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101050,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2023-06,0.5,LOW,0.0,0,,1.0,True,True,True
LN101050,2023-07,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101050,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-07,0.75,MEDIUM,0.0,0,,1.0,True,False,False
LN101050,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2025-01,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101050,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101050,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-03,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101051,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-07,0.75,MEDIUM,0.0,0,,1.0,True,False,False
LN101051,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-05,0.5,LOW,0.0,0,,1.0,True,True,True
LN101051,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-09,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101051,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101051,2025-06,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101052,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101052,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101053,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101053,2024-12,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101053,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101053,2025-02,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101053,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101053,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101053,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101053,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2021-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2021-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2021-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-01,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101054,2022-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-04,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101054,2022-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2022-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-05,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101054,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-07,0.64,MEDIUM,3.0,1,R004,0.0,False,False,False
LN101054,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-10,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101054,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-09,0.75,MEDIUM,0.0,0,,1.0,True,False,False
LN101054,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101054,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101055,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101055,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101055,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101055,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101055,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101055,2025-05,0.73,MEDIUM,1.0,1,R006,0.0,False,False,False
LN101055,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-01,0.5,LOW,0.0,0,,1.0,True,True,True
LN101056,2023-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-03,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101056,2023-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2023-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-02,0.65,MEDIUM,0.0,0,,1.0,True,False,True
LN101056,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-09,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2024-12,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2025-02,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2025-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2025-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2025-05,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101056,2025-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-03,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-04,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-05,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101057,2024-06,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-07,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-08,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-09,0.88,HIGH,1.0,1,R007,0.0,False,False,False
LN101057,2024-10,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-11,1.0,HIGH,0.0,0,,0.0,False,False,False
LN101057,2024-12,0.75,MEDIUM,0.0,0,,1.0,True,False,False
LN101057,2025-01,1.0,HIGH,0.0,0,,0.0,False,False,False
